disruption_depot_id,disruption_depot_name,disruption_route_id,disruption_route_name,disruption_timestamp,lat_disruption,lng_disruption,disruption_location,passenger_on_bus,disruption_depot_lat,disruption_depot_lng,weather_condition,disruption_time,disruption_traffic_status,disruption_weather_impact,weather_label,disruption_day_of_week,is_weekend,disruption_day_label,disruption_bus_no,is_peak_hour,bus_replacement_priority,bus_replacement_busstop_id_nearby,bus_replacement_route_type,bus_replacement_distance_to_disruption,deadmileage_to_disruption,bus_replacement_route_no,geo_distance_to_disruption,bus_stop_order_from_hub,travel_time_min_from_hub,best_route,disruption_nearby_busstop_latitude,disruption_nearby_busstop_longitude,bus_replacement_route_type_encoded,is_peak_hour_encoded
2,Batu Caves,858,T250,2025-02-12 10:14:00,3.2057252,101.7318243,LRT WANGSA MAJU,7,3.2378844,101.6840385,Overcast,Morning,Peak,0,Normal,2,0,Wednesday,WUW8429,True,3,49799,UTAMA,12.077,20.0,222,0.016,1,26.8,1,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-12 10:14:00,3.2057252,101.7318243,LRT WANGSA MAJU,7,3.2378844,101.6840385,Overcast,Morning,Peak,0,Normal,2,0,Wednesday,WUW8429,True,3,48695,UTAMA,12.4,20.0,250,0.016,2,27.6,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-12 10:14:00,3.2057252,101.7318243,LRT WANGSA MAJU,7,3.2378844,101.6840385,Overcast,Morning,Peak,0,Normal,2,0,Wednesday,WUW8429,True,3,54103,UTAMA,0.001,20.0,253,0.016,3,0.0,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-12 13:45:00,3.2057252,101.7318243,LRT WANGSAMAJU,23,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,2,0,Wednesday,WUW2519,False,1,49799,UTAMA,12.077,20.0,222,0.016,1,20.1,1,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-12 13:45:00,3.2057252,101.7318243,LRT WANGSAMAJU,23,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,2,0,Wednesday,WUW2519,False,1,48695,UTAMA,12.4,20.0,250,0.016,2,20.7,0,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-12 13:45:00,3.2057252,101.7318243,LRT WANGSAMAJU,23,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,2,0,Wednesday,WUW2519,False,1,54103,UTAMA,0.001,20.0,253,0.016,3,0.0,0,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-12 17:02:00,3.2057252,101.7318243,LRT WANGSA MAJU,4,3.2378844,101.6840385,Patchy rain possible,Evening,Peak,0,Normal,2,0,Wednesday,PJH4890,True,3,49799,UTAMA,12.077,20.0,222,0.016,1,26.8,1,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-12 17:02:00,3.2057252,101.7318243,LRT WANGSA MAJU,4,3.2378844,101.6840385,Patchy rain possible,Evening,Peak,0,Normal,2,0,Wednesday,PJH4890,True,3,48695,UTAMA,12.4,20.0,250,0.016,2,27.6,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-12 17:02:00,3.2057252,101.7318243,LRT WANGSA MAJU,4,3.2378844,101.6840385,Patchy rain possible,Evening,Peak,0,Normal,2,0,Wednesday,PJH4890,True,3,54103,UTAMA,0.001,20.0,253,0.016,3,0.0,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-12 11:47:00,3.2057252,101.7318243,LRT WANGSA MAJU,23,3.2378844,101.6840385,Cloudy,Morning,Non-Peak,0,Normal,2,0,Wednesday,PJH4890,False,1,49799,UTAMA,12.077,20.0,222,0.016,1,20.1,1,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-12 11:47:00,3.2057252,101.7318243,LRT WANGSA MAJU,23,3.2378844,101.6840385,Cloudy,Morning,Non-Peak,0,Normal,2,0,Wednesday,PJH4890,False,1,48695,UTAMA,12.4,20.0,250,0.016,2,20.7,0,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-12 11:47:00,3.2057252,101.7318243,LRT WANGSA MAJU,23,3.2378844,101.6840385,Cloudy,Morning,Non-Peak,0,Normal,2,0,Wednesday,PJH4890,False,1,54103,UTAMA,0.001,20.0,253,0.016,3,0.0,0,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-12 23:50:00,3.2057252,101.7318243,LRT WANGSA MAJU,18,3.2378844,101.6840385,Partly cloudy,Night,Non-Peak,0,Normal,2,0,Wednesday,PJH4890,False,2,49799,UTAMA,12.077,20.0,222,0.016,1,20.1,1,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-12 23:50:00,3.2057252,101.7318243,LRT WANGSA MAJU,18,3.2378844,101.6840385,Partly cloudy,Night,Non-Peak,0,Normal,2,0,Wednesday,PJH4890,False,2,48695,UTAMA,12.4,20.0,250,0.016,2,20.7,0,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-12 23:50:00,3.2057252,101.7318243,LRT WANGSA MAJU,18,3.2378844,101.6840385,Partly cloudy,Night,Non-Peak,0,Normal,2,0,Wednesday,PJH4890,False,2,54103,UTAMA,0.001,20.0,253,0.016,3,0.0,0,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-13 09:03:00,3.2057252,101.7318243,LRT WANGSA MAJU,21,3.2378844,101.6840385,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,WVB4163,True,1,49799,UTAMA,12.077,20.0,222,0.016,1,26.8,1,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 09:03:00,3.2057252,101.7318243,LRT WANGSA MAJU,21,3.2378844,101.6840385,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,WVB4163,True,1,48695,UTAMA,12.4,20.0,250,0.016,2,27.6,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 09:03:00,3.2057252,101.7318243,LRT WANGSA MAJU,21,3.2378844,101.6840385,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,WVB4163,True,1,54103,UTAMA,0.001,20.0,253,0.016,3,0.0,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 09:03:00,3.2057252,101.7318243,LRT WANGSA MAJU,26,3.2378844,101.6840385,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,WUY9497,True,1,49799,UTAMA,12.077,20.0,222,0.016,1,26.8,1,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 09:03:00,3.2057252,101.7318243,LRT WANGSA MAJU,26,3.2378844,101.6840385,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,WUY9497,True,1,48695,UTAMA,12.4,20.0,250,0.016,2,27.6,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 09:03:00,3.2057252,101.7318243,LRT WANGSA MAJU,26,3.2378844,101.6840385,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,WUY9497,True,1,54103,UTAMA,0.001,20.0,253,0.016,3,0.0,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 09:45:00,3.2057252,101.7318243,LRT WANGSA MAJU,13,3.2378844,101.6840385,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,VH2049,True,2,49799,UTAMA,12.077,20.0,222,0.016,1,26.8,1,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 09:45:00,3.2057252,101.7318243,LRT WANGSA MAJU,13,3.2378844,101.6840385,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,VH2049,True,2,48695,UTAMA,12.4,20.0,250,0.016,2,27.6,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 09:45:00,3.2057252,101.7318243,LRT WANGSA MAJU,13,3.2378844,101.6840385,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,VH2049,True,2,54103,UTAMA,0.001,20.0,253,0.016,3,0.0,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 09:45:00,3.2057252,101.7318243,LRT WANGSA MAJU,15,3.2378844,101.6840385,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,WB4987K,True,2,49799,UTAMA,12.077,20.0,222,0.016,1,26.8,1,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 09:45:00,3.2057252,101.7318243,LRT WANGSA MAJU,15,3.2378844,101.6840385,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,WB4987K,True,2,48695,UTAMA,12.4,20.0,250,0.016,2,27.6,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 09:45:00,3.2057252,101.7318243,LRT WANGSA MAJU,15,3.2378844,101.6840385,Partly cloudy,Morning,Peak,0,Normal,3,0,Thursday,WB4987K,True,2,54103,UTAMA,0.001,20.0,253,0.016,3,0.0,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 15:31:00,3.2057252,101.7318243,LRT WANGSA MAJU,8,3.2378844,101.6840385,Cloudy,Afternoon,Non-Peak,0,Normal,3,0,Thursday,WUW8429,False,3,49799,UTAMA,12.077,20.0,222,0.016,1,20.1,1,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-13 15:31:00,3.2057252,101.7318243,LRT WANGSA MAJU,8,3.2378844,101.6840385,Cloudy,Afternoon,Non-Peak,0,Normal,3,0,Thursday,WUW8429,False,3,48695,UTAMA,12.4,20.0,250,0.016,2,20.7,0,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-13 15:31:00,3.2057252,101.7318243,LRT WANGSA MAJU,8,3.2378844,101.6840385,Cloudy,Afternoon,Non-Peak,0,Normal,3,0,Thursday,WUW8429,False,3,54103,UTAMA,0.001,20.0,253,0.016,3,0.0,0,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-13 18:18:00,3.2057252,101.7318243,LRT WANGSA MAJU,28,3.2378844,101.6840385,Moderate or heavy rain shower,Evening,Peak,1,Bad Weather,3,0,Thursday,WUY9497,True,1,49799,UTAMA,12.077,20.0,222,0.016,1,35.8,1,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 18:18:00,3.2057252,101.7318243,LRT WANGSA MAJU,28,3.2378844,101.6840385,Moderate or heavy rain shower,Evening,Peak,1,Bad Weather,3,0,Thursday,WUY9497,True,1,48695,UTAMA,12.4,20.0,250,0.016,2,36.7,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-13 18:18:00,3.2057252,101.7318243,LRT WANGSA MAJU,28,3.2378844,101.6840385,Moderate or heavy rain shower,Evening,Peak,1,Bad Weather,3,0,Thursday,WUY9497,True,1,54103,UTAMA,0.001,20.0,253,0.016,3,0.0,0,3.205606,101.731913,0,1
2,Batu Caves,858,T250,2025-02-16 12:56:00,3.2057252,101.7318243,LRT WANGSA MAJU,22,3.2378844,101.6840385,Cloudy,Afternoon,Non-Peak,0,Normal,6,1,Sunday,WB3632M,False,1,49799,UTAMA,12.077,20.0,222,0.016,1,15.8,1,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-16 12:56:00,3.2057252,101.7318243,LRT WANGSA MAJU,22,3.2378844,101.6840385,Cloudy,Afternoon,Non-Peak,0,Normal,6,1,Sunday,WB3632M,False,1,48695,UTAMA,12.4,20.0,250,0.016,2,16.2,0,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-16 12:56:00,3.2057252,101.7318243,LRT WANGSA MAJU,22,3.2378844,101.6840385,Cloudy,Afternoon,Non-Peak,0,Normal,6,1,Sunday,WB3632M,False,1,54103,UTAMA,0.001,20.0,253,0.016,3,0.0,0,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-17 16:08:00,3.210641,101.737187,KL175 Blok C14,5,3.2378844,101.6840385,Moderate or heavy rain shower,Afternoon,Non-Peak,1,Bad Weather,0,0,Monday,WC809F,False,3,48699,UTAMA,13.6,20.0,250,0.0,1,30.2,1,3.210641,101.737187,0,0
2,Batu Caves,858,T250,2025-02-17 16:08:00,3.210641,101.737187,KL175 Blok C14,5,3.2378844,101.6840385,Moderate or heavy rain shower,Afternoon,Non-Peak,1,Bad Weather,0,0,Monday,WC809F,False,3,48700,UTAMA,13.8,20.0,250,0.184,2,30.7,0,3.209197581,101.7380062,0,0
2,Batu Caves,858,T250,2025-02-17 16:08:00,3.210641,101.737187,KL175 Blok C14,5,3.2378844,101.6840385,Moderate or heavy rain shower,Afternoon,Non-Peak,1,Bad Weather,0,0,Monday,WC809F,False,3,48698,UTAMA,13.3,20.0,250,0.254,3,29.6,0,3.211896801,101.7352751,0,0
2,Batu Caves,858,T250,2025-02-17 16:08:00,3.210641,101.737187,KL175 Blok C14,19,3.2378844,101.6840385,Moderate or heavy rain shower,Afternoon,Non-Peak,1,Bad Weather,0,0,Monday,WUW8429,False,2,48699,UTAMA,13.6,20.0,250,0.0,1,30.2,1,3.210641,101.737187,0,0
2,Batu Caves,858,T250,2025-02-17 16:08:00,3.210641,101.737187,KL175 Blok C14,19,3.2378844,101.6840385,Moderate or heavy rain shower,Afternoon,Non-Peak,1,Bad Weather,0,0,Monday,WUW8429,False,2,48700,UTAMA,13.8,20.0,250,0.184,2,30.7,0,3.209197581,101.7380062,0,0
2,Batu Caves,858,T250,2025-02-17 16:08:00,3.210641,101.737187,KL175 Blok C14,19,3.2378844,101.6840385,Moderate or heavy rain shower,Afternoon,Non-Peak,1,Bad Weather,0,0,Monday,WUW8429,False,2,48698,UTAMA,13.3,20.0,250,0.254,3,29.6,0,3.211896801,101.7352751,0,0
2,Batu Caves,858,T250,2025-02-17 16:08:00,3.210641,101.737187,KL175 Blok C14,15,3.2378844,101.6840385,Moderate or heavy rain shower,Afternoon,Non-Peak,1,Bad Weather,0,0,Monday,WC809F,False,2,48699,UTAMA,13.6,20.0,250,0.0,1,30.2,1,3.210641,101.737187,0,0
2,Batu Caves,858,T250,2025-02-17 16:08:00,3.210641,101.737187,KL175 Blok C14,15,3.2378844,101.6840385,Moderate or heavy rain shower,Afternoon,Non-Peak,1,Bad Weather,0,0,Monday,WC809F,False,2,48700,UTAMA,13.8,20.0,250,0.184,2,30.7,0,3.209197581,101.7380062,0,0
2,Batu Caves,858,T250,2025-02-17 16:08:00,3.210641,101.737187,KL175 Blok C14,15,3.2378844,101.6840385,Moderate or heavy rain shower,Afternoon,Non-Peak,1,Bad Weather,0,0,Monday,WC809F,False,2,48698,UTAMA,13.3,20.0,250,0.254,3,29.6,0,3.211896801,101.7352751,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),23,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,WUY1449,False,1,48698,UTAMA,13.3,20.0,250,0.0,1,22.2,1,3.211896801,101.7352751,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),23,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,WUY1449,False,1,48697,UTAMA,13.0,20.0,250,0.248,2,21.7,0,3.211222,101.733151,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),23,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,WUY1449,False,1,48699,UTAMA,13.6,20.0,250,0.254,3,22.7,0,3.210641,101.737187,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),9,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,VK6295,False,3,48698,UTAMA,13.3,20.0,250,0.0,1,22.2,1,3.211896801,101.7352751,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),9,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,VK6295,False,3,48697,UTAMA,13.0,20.0,250,0.248,2,21.7,0,3.211222,101.733151,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),9,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,VK6295,False,3,48699,UTAMA,13.6,20.0,250,0.254,3,22.7,0,3.210641,101.737187,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),29,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,WUY1449,False,1,48698,UTAMA,13.3,20.0,250,0.0,1,22.2,1,3.211896801,101.7352751,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),29,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,WUY1449,False,1,48697,UTAMA,13.0,20.0,250,0.248,2,21.7,0,3.211222,101.733151,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),29,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,WUY1449,False,1,48699,UTAMA,13.6,20.0,250,0.254,3,22.7,0,3.210641,101.737187,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),6,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,WUY1449,False,3,48698,UTAMA,13.3,20.0,250,0.0,1,22.2,1,3.211896801,101.7352751,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),6,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,WUY1449,False,3,48697,UTAMA,13.0,20.0,250,0.248,2,21.7,0,3.211222,101.733151,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),6,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,WUY1449,False,3,48699,UTAMA,13.6,20.0,250,0.254,3,22.7,0,3.210641,101.737187,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),10,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,VK6295,False,3,48698,UTAMA,13.3,20.0,250,0.0,1,22.2,1,3.211896801,101.7352751,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),10,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,VK6295,False,3,48697,UTAMA,13.0,20.0,250,0.248,2,21.7,0,3.211222,101.733151,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),10,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,VK6295,False,3,48699,UTAMA,13.6,20.0,250,0.254,3,22.7,0,3.210641,101.737187,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),13,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,WUY1449,False,2,48698,UTAMA,13.3,20.0,250,0.0,1,22.2,1,3.211896801,101.7352751,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),13,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,WUY1449,False,2,48697,UTAMA,13.0,20.0,250,0.248,2,21.7,0,3.211222,101.733151,0,0
2,Batu Caves,858,T250,2025-02-18 13:57:00,3.211897,101.735275,KL174 Blok E10 (Opp),13,3.2378844,101.6840385,Overcast,Afternoon,Non-Peak,0,Normal,1,0,Tuesday,WUY1449,False,2,48699,UTAMA,13.6,20.0,250,0.254,3,22.7,0,3.210641,101.737187,0,0
2,Batu Caves,858,T250,2025-02-18 19:42:00,3.20496,101.73232,(M) KL192 LRT Wangsa Maju,18,3.2378844,101.6840385,Heavy rain at times,Evening,Peak,1,Bad Weather,1,0,Tuesday,WVC6416,True,2,49796,UTAMA,9.89,20.0,222,0.0,1,29.3,1,3.204959,101.732321,0,1
2,Batu Caves,858,T250,2025-02-18 19:42:00,3.20496,101.73232,(M) KL192 LRT Wangsa Maju,18,3.2378844,101.6840385,Heavy rain at times,Evening,Peak,1,Bad Weather,1,0,Tuesday,WVC6416,True,2,48630,UTAMA,0.001,20.0,250,0.0,2,0.0,0,3.204959,101.732321,0,1
2,Batu Caves,858,T250,2025-02-18 19:42:00,3.20496,101.73232,(M) KL192 LRT Wangsa Maju,18,3.2378844,101.6840385,Heavy rain at times,Evening,Peak,1,Bad Weather,1,0,Tuesday,WVC6416,True,2,48703,UTAMA,15.0,20.0,250,0.0,3,44.4,0,3.204959,101.732321,0,1
2,Batu Caves,858,T250,2025-02-19 11:21:00,3.203764,101.7367351,HUB WANGSA MAJU,11,3.2378844,101.6840385,Patchy rain possible,Morning,Non-Peak,0,Normal,2,0,Wednesday,WUY1449,False,2,48702,UTAMA,14.3,20.0,250,0.232,1,23.8,1,3.205765305,101.7373739,0,0
2,Batu Caves,858,T250,2025-02-19 11:21:00,3.203764,101.7367351,HUB WANGSA MAJU,11,3.2378844,101.6840385,Patchy rain possible,Morning,Non-Peak,0,Normal,2,0,Wednesday,WUY1449,False,2,72456,TEMPATAN,14.546,26.0,T222,0.37,2,38.8,0,3.205318,101.739684,1,0
2,Batu Caves,858,T250,2025-02-19 11:21:00,3.203764,101.7367351,HUB WANGSA MAJU,11,3.2378844,101.6840385,Patchy rain possible,Morning,Non-Peak,0,Normal,2,0,Wednesday,WUY1449,False,2,54104,UTAMA,0.966,20.0,253,0.373,3,1.6,0,3.205967,101.739273,0,0
2,Batu Caves,858,T250,2025-02-21 13:16:00,3.2057252,101.7318243,LRT WANGSA MAJU,2,3.2378844,101.6840385,Cloudy,Afternoon,Non-Peak,0,Normal,4,0,Friday,WUW8425,False,3,49799,UTAMA,12.077,20.0,222,0.016,1,20.1,1,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-21 13:16:00,3.2057252,101.7318243,LRT WANGSA MAJU,2,3.2378844,101.6840385,Cloudy,Afternoon,Non-Peak,0,Normal,4,0,Friday,WUW8425,False,3,48695,UTAMA,12.4,20.0,250,0.016,2,20.7,0,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-21 13:16:00,3.2057252,101.7318243,LRT WANGSA MAJU,2,3.2378844,101.6840385,Cloudy,Afternoon,Non-Peak,0,Normal,4,0,Friday,WUW8425,False,3,54103,UTAMA,0.001,20.0,253,0.016,3,0.0,0,3.205606,101.731913,0,0
2,Batu Caves,858,T250,2025-02-24 15:53:00,3.203764,101.7367351,HUB WANGSA MAJU,20,3.2378844,101.6840385,Patchy rain possible,Afternoon,Non-Peak,0,Normal,0,0,Monday,WUW8429,False,2,48702,UTAMA,14.3,20.0,250,0.232,1,23.8,1,3.205765305,101.7373739,0,0
2,Batu Caves,858,T250,2025-02-24 15:53:00,3.203764,101.7367351,HUB WANGSA MAJU,20,3.2378844,101.6840385,Patchy rain possible,Afternoon,Non-Peak,0,Normal,0,0,Monday,WUW8429,False,2,72456,TEMPATAN,14.546,26.0,T222,0.37,2,38.8,0,3.205318,101.739684,1,0
2,Batu Caves,858,T250,2025-02-24 15:53:00,3.203764,101.7367351,HUB WANGSA MAJU,20,3.2378844,101.6840385,Patchy rain possible,Afternoon,Non-Peak,0,Normal,0,0,Monday,WUW8429,False,2,54104,UTAMA,0.966,20.0,253,0.373,3,1.6,0,3.205967,101.739273,0,0
2,Batu Caves,858,T250,2025-02-25 09:32:00,3.203764,101.7367351,HUB LRT WANGSAMAJU,4,3.2378844,101.6840385,Patchy rain possible,Morning,Peak,0,Normal,1,0,Tuesday,WVA5879,True,3,48702,UTAMA,14.3,20.0,250,0.232,1,31.8,1,3.205765305,101.7373739,0,1
2,Batu Caves,858,T250,2025-02-25 09:32:00,3.203764,101.7367351,HUB LRT WANGSAMAJU,4,3.2378844,101.6840385,Patchy rain possible,Morning,Peak,0,Normal,1,0,Tuesday,WVA5879,True,3,72456,TEMPATAN,14.546,26.0,T222,0.37,2,51.7,0,3.205318,101.739684,1,1
2,Batu Caves,858,T250,2025-02-25 09:32:00,3.203764,101.7367351,HUB LRT WANGSAMAJU,4,3.2378844,101.6840385,Patchy rain possible,Morning,Peak,0,Normal,1,0,Tuesday,WVA5879,True,3,54104,UTAMA,0.966,20.0,253,0.373,3,2.1,0,3.205967,101.739273,0,1
2,Batu Caves,858,T250,2025-02-25 09:32:00,3.203764,101.7367351,HUB LRT WANGSAMAJU,27,3.2378844,101.6840385,Patchy rain possible,Morning,Peak,0,Normal,1,0,Tuesday,WVA5879,True,1,48702,UTAMA,14.3,20.0,250,0.232,1,31.8,1,3.205765305,101.7373739,0,1
2,Batu Caves,858,T250,2025-02-25 09:32:00,3.203764,101.7367351,HUB LRT WANGSAMAJU,27,3.2378844,101.6840385,Patchy rain possible,Morning,Peak,0,Normal,1,0,Tuesday,WVA5879,True,1,72456,TEMPATAN,14.546,26.0,T222,0.37,2,51.7,0,3.205318,101.739684,1,1
2,Batu Caves,858,T250,2025-02-25 09:32:00,3.203764,101.7367351,HUB LRT WANGSAMAJU,27,3.2378844,101.6840385,Patchy rain possible,Morning,Peak,0,Normal,1,0,Tuesday,WVA5879,True,1,54104,UTAMA,0.966,20.0,253,0.373,3,2.1,0,3.205967,101.739273,0,1
2,Batu Caves,858,T250,2025-02-25 09:32:00,3.203764,101.7367351,HUB LRT WANGSAMAJU,6,3.2378844,101.6840385,Patchy rain possible,Morning,Peak,0,Normal,1,0,Tuesday,WVA5879,True,3,48702,UTAMA,14.3,20.0,250,0.232,1,31.8,1,3.205765305,101.7373739,0,1
2,Batu Caves,858,T250,2025-02-25 09:32:00,3.203764,101.7367351,HUB LRT WANGSAMAJU,6,3.2378844,101.6840385,Patchy rain possible,Morning,Peak,0,Normal,1,0,Tuesday,WVA5879,True,3,72456,TEMPATAN,14.546,26.0,T222,0.37,2,51.7,0,3.205318,101.739684,1,1
2,Batu Caves,858,T250,2025-02-25 09:32:00,3.203764,101.7367351,HUB LRT WANGSAMAJU,6,3.2378844,101.6840385,Patchy rain possible,Morning,Peak,0,Normal,1,0,Tuesday,WVA5879,True,3,54104,UTAMA,0.966,20.0,253,0.373,3,2.1,0,3.205967,101.739273,0,1
2,Batu Caves,858,T250,2025-02-25 09:32:00,3.203764,101.7367351,HUB LRT WANGSAMAJU,3,3.2378844,101.6840385,Patchy rain possible,Morning,Peak,0,Normal,1,0,Tuesday,WVA5879,True,3,48702,UTAMA,14.3,20.0,250,0.232,1,31.8,1,3.205765305,101.7373739,0,1
2,Batu Caves,858,T250,2025-02-25 09:32:00,3.203764,101.7367351,HUB LRT WANGSAMAJU,3,3.2378844,101.6840385,Patchy rain possible,Morning,Peak,0,Normal,1,0,Tuesday,WVA5879,True,3,72456,TEMPATAN,14.546,26.0,T222,0.37,2,51.7,0,3.205318,101.739684,1,1
2,Batu Caves,858,T250,2025-02-25 09:32:00,3.203764,101.7367351,HUB LRT WANGSAMAJU,3,3.2378844,101.6840385,Patchy rain possible,Morning,Peak,0,Normal,1,0,Tuesday,WVA5879,True,3,54104,UTAMA,0.966,20.0,253,0.373,3,2.1,0,3.205967,101.739273,0,1
